R-HSA-8875360;InlB-mediated entry of Listeria monocytogenes into host cell
R-HSA-168249;Innate Immune System
R-HSA-1483249;Inositol phosphate metabolism
R-HSA-429593;Inositol transporters
R-HSA-163754;Insulin effects increased synthesis of Xylulose-5-Phosphate
R-HSA-264876;Insulin processing
R-HSA-77387;Insulin receptor recycling
R-HSA-74751;Insulin receptor signalling cascade
R-HSA-428359;Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA
R-HSA-163685;Integration of energy metabolism
R-HSA-162592;Integration of provirus
R-HSA-175567;Integration of viral DNA into host genomic DNA
R-HSA-354192;Integrin alphaIIb beta3 signaling
R-HSA-216083;Integrin cell surface interactions
R-HSA-9006921;Integrin signaling
R-HSA-2534343;Interaction With Cumulus Cells
R-HSA-1300644;Interaction With The Zona Pellucida
R-HSA-445095;Interaction between L1 and Ankyrins
R-HSA-8854521;Interaction between PHLDA1 and AURKA
R-HSA-177243;Interactions of Rev with host cellular proteins
R-HSA-176034;Interactions of Tat with host cellular proteins
R-HSA-176033;Interactions of Vpr with host cellular proteins
R-HSA-880009;Interconversion of 2-oxoglutarate and 2-hydroxyglutarate
R-HSA-499943;Interconversion of nucleotide di- and triphosphates
R-HSA-351200;Interconversion of polyamines
R-HSA-913531;Interferon Signaling
R-HSA-909733;Interferon alpha/beta signaling
R-HSA-877300;Interferon gamma signaling
R-HSA-912526;Interleukin receptor SHC signaling
R-HSA-446652;Interleukin-1 family signaling
R-HSA-448706;Interleukin-1 processing
R-HSA-6783783;Interleukin-10 signaling
R-HSA-447115;Interleukin-12 family signaling
R-HSA-8983432;Interleukin-15 signaling
R-HSA-448424;Interleukin-17 signaling
R-HSA-9012546;Interleukin-18 signaling
R-HSA-451927;Interleukin-2 family signaling
R-HSA-8854691;Interleukin-20 family signaling
R-HSA-512988;Interleukin-3, 5 and GM-CSF signaling
R-HSA-9014843;Interleukin-33 signaling
R-HSA-8984722;Interleukin-35 Signalling
R-HSA-9014826;Interleukin-36 pathway
R-HSA-9008059;Interleukin-37 signaling
R-HSA-9007892;Interleukin-38 signaling
R-HSA-6785807;Interleukin-4 and 13 signaling
R-HSA-6783589;Interleukin-6 family signaling
R-HSA-1266695;Interleukin-7 signaling
R-HSA-8985947;Interleukin-9 signaling
R-HSA-8963676;Intestinal absorption
R-HSA-8981373;Intestinal hexose absorption
R-HSA-8942233;Intestinal infectious diseases
R-HSA-8963678;Intestinal lipid absorption
R-HSA-5659898;Intestinal saccharidase deficiencies
R-HSA-6811442;Intra-Golgi and retrograde Golgi-to-ER traffic
R-HSA-6811438;Intra-Golgi traffic
R-HSA-8981607;Intracellular oxygen transport
R-HSA-9006925;Intracellular signaling by second messengers
R-HSA-5620924;Intraflagellar transport
R-HSA-109606;Intrinsic Pathway for Apoptosis
R-HSA-140837;Intrinsic Pathway of Fibrin Clot Formation
R-HSA-8941237;Invadopodia formation
R-HSA-1296065;Inwardly rectifying K+ channels
R-HSA-983712;Ion channel transport
R-HSA-5578775;Ion homeostasis
R-HSA-6803544;Ion influx/efflux at host-pathogen interface
R-HSA-936837;Ion transport by P-type ATPases
R-HSA-451306;Ionotropic activity of kainate receptors
R-HSA-917937;Iron uptake and transport
R-HSA-450321;JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1
R-HSA-5689877;Josephin domain DUBs
R-HSA-450604;KSRP (KHSRP) binds and destabilizes mRNA
R-HSA-2022854;Keratan sulfate biosynthesis
R-HSA-2022857;Keratan sulfate degradation
R-HSA-1638074;Keratan sulfate/keratin metabolism
R-HSA-6805567;Keratinization
R-HSA-74182;Ketone body metabolism
R-HSA-983189;Kinesins
R-HSA-156827;L13a-mediated translational silencing of Ceruloplasmin expression
R-HSA-373760;L1CAM interactions
R-HSA-8964038;LDL clearance
R-HSA-8964041;LDL remodeling
R-HSA-5682910;LGI-ADAM interactions
R-HSA-3134973;LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production
R-HSA-5653890;Lactose synthesis
R-HSA-69186;Lagging Strand Synthesis
R-HSA-3000157;Laminin interactions
R-HSA-162599;Late Phase of HIV Life Cycle
R-HSA-1222352;Latent infection of Homo sapiens with Mycobacterium tuberculosis
R-HSA-69109;Leading Strand Synthesis
R-HSA-166662;Lectin pathway of complement activation
R-HSA-391906;Leukotriene receptors
R-HSA-140534;Ligand-dependent caspase activation
R-HSA-418889;Ligand-independent caspase activation via DCC
R-HSA-5632681;Ligand-receptor interactions
R-HSA-2046105;Linoleic acid (LA) metabolism
R-HSA-8964572;Lipid particle organization
R-HSA-8876384;Listeria monocytogenes entry into host cells
R-HSA-446343;Localization of the PINCH-ILK-PARVIN complex to focal adhesions
R-HSA-2644607;Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling
R-HSA-3304349;Loss of Function of SMAD2/3 in Cancer
R-HSA-3304347;Loss of Function of SMAD4 in Cancer
R-HSA-3656534;Loss of Function of TGFBR1 in Cancer
R-HSA-3642278;Loss of Function of TGFBR2 in Cancer
R-HSA-380259;Loss of Nlp from mitotic centrosomes
R-HSA-380284;Loss of proteins required for interphase microtubule organization from the centrosome
R-HSA-71064;Lysine catabolism
R-HSA-5357572;Lysosomal glycogen catabolism
R-HSA-8853383;Lysosomal oligosaccharide catabolism
R-HSA-432720;Lysosome Vesicle Biogenesis
R-HSA-419408;Lysosphingolipid and LPA receptors
R-HSA-68886;M Phase
R-HSA-68874;M/G1 Transition
R-HSA-450294;MAP kinase activation in TLR cascade
R-HSA-5674135;MAP2K and MAPK activation
R-HSA-5684264;MAP3K8 (TPL2)-dependent MAPK1/3 activation
R-HSA-5683057;MAPK family signaling cascades
R-HSA-450282;MAPK targets/ Nuclear events mediated by MAP kinases
R-HSA-112411;MAPK1 (ERK2) activation
R-HSA-5684996;MAPK1/MAPK3 signaling
R-HSA-110056;MAPK3 (ERK1) activation
R-HSA-5687128;MAPK6/MAPK4 signaling
R-HSA-2465910;MASTL Facilitates Mitotic Progression
R-HSA-6806942;MET Receptor Activation
R-HSA-8851907;MET activates PI3K/AKT signaling
R-HSA-8874081;MET activates PTK2 signaling
R-HSA-8865999;MET activates PTPN11
R-HSA-8875555;MET activates RAP1 and RAC1
R-HSA-8851805;MET activates RAS signaling
R-HSA-8875791;MET activates STAT3
R-HSA-8875513;MET interacts with TNS proteins
R-HSA-8875878;MET promotes cell motility
R-HSA-8875656;MET receptor recycling
R-HSA-5657655;MGMT-mediated DNA damage reversal
R-HSA-2132295;MHC class II antigen presentation
R-HSA-2206302;MPS I - Hurler syndrome
R-HSA-2206296;MPS II - Hunter syndrome
R-HSA-2206307;MPS IIIA - Sanfilippo syndrome A
R-HSA-2206282;MPS IIIB - Sanfilippo syndrome B
R-HSA-2206291;MPS IIIC - Sanfilippo syndrome C
R-HSA-2206305;MPS IIID - Sanfilippo syndrome D
R-HSA-2206290;MPS IV - Morquio syndrome A
R-HSA-2206308;MPS IV - Morquio syndrome B
R-HSA-2206280;MPS IX - Natowicz syndrome
R-HSA-2206285;MPS VI - Maroteaux-Lamy syndrome
R-HSA-2206292;MPS VII - Sly syndrome
R-HSA-5660489;MTF1 activates gene expression
R-HSA-1632852;Macroautophagy
R-HSA-6791226;Major pathway of rRNA processing in the nucleolus and cytosol
R-HSA-1500620;Meiosis
R-HSA-912446;Meiotic recombination
R-HSA-1221632;Meiotic synapsis
R-HSA-5662702;Melanin biosynthesis
R-HSA-199991;Membrane Trafficking
R-HSA-174490;Membrane binding and targetting of GAG proteins
R-HSA-5579029;Metabolic disorders of biological oxidation enzymes
R-HSA-1430728;Metabolism
R-HSA-2022377;Metabolism of Angiotensinogen to Angiotensins
R-HSA-8953854;Metabolism of RNA
R-HSA-71291;Metabolism of amino acids and derivatives
R-HSA-71387;Metabolism of carbohydrates
R-HSA-8978934;Metabolism of cofactors
R-HSA-6806667;Metabolism of fat-soluble vitamins
R-HSA-196757;Metabolism of folate and pterines
R-HSA-2408550;Metabolism of ingested H2SeO4 and H2SeO3 into H2Se
R-HSA-5263617;Metabolism of ingested MeSeO2H into MeSeH
R-HSA-2408508;Metabolism of ingested SeMet, Sec, MeSec into H2Se
R-HSA-556833;Metabolism of lipids
R-HSA-202131;Metabolism of nitric oxide
R-HSA-194441;Metabolism of non-coding RNA
R-HSA-15869;Metabolism of nucleotides
R-HSA-351202;Metabolism of polyamines
R-HSA-189445;Metabolism of porphyrins
R-HSA-392499;Metabolism of proteins
R-HSA-380612;Metabolism of serotonin
R-HSA-196071;Metabolism of steroid hormones
R-HSA-8957322;Metabolism of steroids
R-HSA-6806664;Metabolism of vitamin K
R-HSA-196854;Metabolism of vitamins and cofactors
R-HSA-196849;Metabolism of water-soluble vitamins and cofactors
R-HSA-425410;Metal ion SLC transporters
R-HSA-6799990;Metal sequestration by antimicrobial proteins
R-HSA-5689901;Metalloprotease DUBs
R-HSA-5661231;Metallothioneins bind metals
R-HSA-1237112;Methionine salvage pathway
R-HSA-156581;Methylation
R-HSA-2408552;Methylation of MeSeH for excretion
R-HSA-203927;MicroRNA (miRNA) biogenesis
R-HSA-190840;Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane
R-HSA-193993;Mineralocorticoid biosynthesis
R-HSA-164516;Minus-strand DNA synthesis
R-HSA-211958;Miscellaneous substrates
R-HSA-5223345;Miscellaneous transport and binding events
R-HSA-5358508;Mismatch Repair
R-HSA-5358606;Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)
R-HSA-5358565;Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)
R-HSA-5339716;Misspliced GSK3beta mutants stabilize beta-catenin
R-HSA-5339717;Misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling
R-HSA-1369007;Mitochondrial ABC transporters
R-HSA-77289;Mitochondrial Fatty Acid Beta-Oxidation
R-HSA-166187;Mitochondrial Uncoupling Proteins
R-HSA-1592230;Mitochondrial biogenesis
R-HSA-8949215;Mitochondrial calcium ion transport
R-HSA-1362409;Mitochondrial iron-sulfur cluster biogenesis
R-HSA-1268020;Mitochondrial protein import
R-HSA-379726;Mitochondrial tRNA aminoacylation
R-HSA-163282;Mitochondrial transcription initiation
R-HSA-163316;Mitochondrial transcription termination
R-HSA-5368287;Mitochondrial translation
R-HSA-5389840;Mitochondrial translation elongation
R-HSA-5368286;Mitochondrial translation initiation
R-HSA-5419276;Mitochondrial translation termination
R-HSA-5205647;Mitophagy
R-HSA-68882;Mitotic Anaphase
R-HSA-453279;Mitotic G1-G1/S phases
R-HSA-453274;Mitotic G2-G2/M phases
R-HSA-2555396;Mitotic Metaphase and Anaphase
R-HSA-68881;Mitotic Metaphase/Anaphase Transition
R-HSA-68877;Mitotic Prometaphase
R-HSA-68875;Mitotic Prophase
R-HSA-69618;Mitotic Spindle Checkpoint
R-HSA-68884;Mitotic Telophase/Cytokinesis
R-HSA-2129379;Molecules associated with elastic fibres
R-HSA-947581;Molybdenum cofactor biosynthesis
R-HSA-1222449;Mtb iron assimilation by chelation
R-HSA-2206281;Mucopolysaccharidoses
R-HSA-427601;Multifunctional anion exchangers
R-HSA-390648;Muscarinic acetylcholine receptors
R-HSA-397014;Muscle contraction
R-HSA-975871;MyD88 cascade initiated on plasma membrane
R-HSA-5602498;MyD88 deficiency (TLR2/4)
R-HSA-5602680;MyD88 deficiency (TLR5)
R-HSA-975155;MyD88 dependent cascade initiated on endosome
R-HSA-166166;MyD88-independent TLR4 cascade 
R-HSA-166058;MyD88:Mal cascade initiated on plasma membrane
R-HSA-3785653;Myoclonic epilepsy of Lafora
R-HSA-525793;Myogenesis
R-HSA-975577;N-Glycan antennae elongation
R-HSA-975576;N-glycan antennae elongation in the medial/trans-Golgi
R-HSA-964739;N-glycan trimming and elongation in the cis-Golgi
R-HSA-532668;N-glycan trimming in the ER and Calnexin/Calreticulin cycle
R-HSA-205025;NADE modulates death signalling
R-HSA-389542;NADPH regeneration
R-HSA-375165;NCAM signaling for neurite out-growth
R-HSA-419037;NCAM1 interactions
R-HSA-168333;NEP/NS2 Interacts with the Cellular Export Machinery
R-HSA-933543;NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
R-HSA-209560;NF-kB is activated and signals survival
R-HSA-205017;NFG and proNGF binds to p75NTR
R-HSA-167060;NGF processing
R-HSA-187037;NGF signalling via TRKA from the plasma membrane
R-HSA-187024;NGF-independant TRKA activation
R-HSA-5676590;NIK-->noncanonical NF-kB signaling
R-HSA-168638;NOD1/2 Signaling Pathway
R-HSA-203754;NOSIP mediated eNOS trafficking
R-HSA-203641;NOSTRIN mediated eNOS trafficking
R-HSA-2122947;NOTCH1 Intracellular Domain Regulates Transcription
R-HSA-2979096;NOTCH2 Activation and Transmission of Signal to the Nucleus
R-HSA-2197563;NOTCH2 intracellular domain regulates transcription
R-HSA-1368071;NR1D1 (REV-ERBA) represses gene expression
R-HSA-193648;NRAGE signals death through JNK
R-HSA-205043;NRIF signals cell death from the nucleus
R-HSA-442660;Na+/Cl- dependent neurotransmitter transporters
R-HSA-420597;Nectin/Necl  trans heterodimerization
R-HSA-8951664;Neddylation
R-HSA-167590;Nef Mediated CD4 Down-regulation
R-HSA-182218;Nef Mediated CD8 Down-regulation
R-HSA-164944;Nef and signal transduction
R-HSA-164939;Nef mediated downregulation of CD28 cell surface expression
R-HSA-164940;Nef mediated downregulation of MHC class I complex cell surface expression
R-HSA-164938;Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters
R-HSA-5250941;Negative epigenetic regulation of rRNA expression
R-HSA-5674499;Negative feedback regulation of MAPK pathway
R-HSA-5654726;Negative regulation of FGFR1 signaling
R-HSA-5654727;Negative regulation of FGFR2 signaling
R-HSA-5654732;Negative regulation of FGFR3 signaling
R-HSA-5654733;Negative regulation of FGFR4 signaling
R-HSA-5675221;Negative regulation of MAPK pathway
R-HSA-6807004;Negative regulation of MET activity
R-HSA-5368598;Negative regulation of TCF-dependent signaling by DVL-interacting proteins
R-HSA-3772470;Negative regulation of TCF-dependent signaling by WNT ligand antagonists
R-HSA-8866904;Negative regulation of activity of TFAP2 (AP-2) family transcription factors
R-HSA-199418;Negative regulation of the PI3K/AKT network
R-HSA-936440;Negative regulators of DDX58/IFIH1 signaling
R-HSA-373753;Nephrin family interactions
R-HSA-418886;Netrin mediated repulsion signals
R-HSA-373752;Netrin-1 signaling
R-HSA-6794361;Neurexins and neuroligins
R-HSA-8863678;Neurodegenerative Diseases
R-HSA-447043;Neurofascin interactions
R-HSA-112316;Neuronal System
R-HSA-194306;Neurophilin interactions with VEGF and VEGFR
R-HSA-168799;Neurotoxicity of clostridium toxins
R-HSA-112311;Neurotransmitter clearance
R-HSA-112314;Neurotransmitter receptors and postsynaptic signal transmission
R-HSA-112310;Neurotransmitter release cycle
R-HSA-112313;Neurotransmitter uptake and metabolism In glial cells
R-HSA-6798695;Neutrophil degranulation
R-HSA-197264;Nicotinamide salvaging
R-HSA-196807;Nicotinate metabolism
R-HSA-392154;Nitric oxide stimulates guanylate cyclase
R-HSA-427413;NoRC negatively regulates rRNA expression
R-HSA-3000171;Non-integrin membrane-ECM interactions
R-HSA-5693571;Nonhomologous End-Joining (NHEJ)
R-HSA-975957;Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)
R-HSA-975956;Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)
R-HSA-927802;Nonsense-Mediated Decay (NMD)
R-HSA-181430;Norepinephrine Neurotransmitter Release Cycle
R-HSA-350054;Notch-HLH transcription pathway
R-HSA-447038;NrCAM interactions
R-HSA-2980766;Nuclear Envelope Breakdown
R-HSA-2995410;Nuclear Envelope Reassembly
R-HSA-198725;Nuclear Events (kinase and transcription factor activation)
R-HSA-3301854;Nuclear Pore Complex (NPC) Disassembly
R-HSA-383280;Nuclear Receptor transcription pathway
R-HSA-180746;Nuclear import of Rev protein
R-HSA-1251985;Nuclear signaling by ERBB4
R-HSA-8956320;Nucleobase biosynthesis
R-HSA-8956319;Nucleobase catabolism
R-HSA-774815;Nucleosome assembly
R-HSA-5696398;Nucleotide Excision Repair
R-HSA-8956321;Nucleotide salvage
R-HSA-168643;Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
R-HSA-418038;Nucleotide-like (purinergic) receptors
R-HSA-5173214;O-glycosylation of TSR domain-containing proteins
R-HSA-5173105;O-linked glycosylation
R-HSA-913709;O-linked glycosylation of mucins
R-HSA-1480926;O2/CO2 exchange in erythrocytes
R-HSA-381753;Olfactory Signaling Pathway
R-HSA-190704;Oligomerization of connexins into connexons
R-HSA-2559585;Oncogene Induced Senescence
R-HSA-6802957;Oncogenic MAPK signaling
R-HSA-111885;Opioid Signalling
R-HSA-419771;Opsins
R-HSA-68949;Orc1 removal from chromatin
R-HSA-389397;Orexin and neuropeptides FF and QRFP bind to their respective receptors
R-HSA-1852241;Organelle biogenesis and maintenance
R-HSA-561048;Organic anion transport
R-HSA-428643;Organic anion transporters
R-HSA-549127;Organic cation transport
R-HSA-549132;Organic cation/anion/zwitterion transport
R-HSA-449836;Other interleukin signaling
R-HSA-416700;Other semaphorin interactions
R-HSA-5689896;Ovarian tumor domain proteases
R-HSA-2559580;Oxidative Stress Induced Senescence
R-HSA-1234162;Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha
R-HSA-1234176;Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha
R-HSA-417957;P2Y receptors
R-HSA-141334;PAOs oxidise polyamines to amines
R-HSA-5651801;PCNA-Dependent Long Patch Base Excision Repair
R-HSA-4086400;PCP/CE pathway
R-HSA-389948;PD-1 signaling
R-HSA-165160;PDE3B signalling
R-HSA-210990;PECAM1 interactions
R-HSA-381042;PERK regulates gene expression
R-HSA-1483255;PI Metabolism
R-HSA-1483196;PI and PC transport between ER and Golgi membranes
R-HSA-5654689;PI-3K cascade:FGFR1
R-HSA-5654695;PI-3K cascade:FGFR2
R-HSA-5654710;PI-3K cascade:FGFR3
R-HSA-5654720;PI-3K cascade:FGFR4
R-HSA-109704;PI3K Cascade
R-HSA-1963642;PI3K events in ERBB2 signaling
R-HSA-1250342;PI3K events in ERBB4 signaling
R-HSA-2219528;PI3K/AKT Signaling in Cancer
R-HSA-198203;PI3K/AKT activation
R-HSA-6811555;PI5P Regulates TP53 Acetylation
R-HSA-6811558;PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling
R-HSA-1257604;PIP3 activates AKT signaling
R-HSA-1660510;PIPs transport between Golgi and plasma membranes
R-HSA-1660502;PIPs transport between early and late endosome membranes
R-HSA-1660537;PIPs transport between early endosome and Golgi membranes
R-HSA-1660508;PIPs transport between late endosome and Golgi membranes
R-HSA-1660524;PIPs transport between plasma and early endosome membranes
R-HSA-5601884;PIWI-interacting RNA (piRNA) biogenesis
R-HSA-163615;PKA activation
R-HSA-164378;PKA activation in glucagon signalling
R-HSA-111931;PKA-mediated phosphorylation of CREB
R-HSA-163358;PKA-mediated phosphorylation of key metabolic factors
R-HSA-109703;PKB-mediated events
R-HSA-3214841;PKMTs methylate histone lysines
R-HSA-112043;PLC beta mediated events
R-HSA-167021;PLC-gamma1 signalling
R-HSA-1251932;PLCG1 events in ERBB2 signaling
R-HSA-110362;POLB-Dependent Long Patch Base Excision Repair
R-HSA-2892247;POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation
R-HSA-2892245;POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation
R-HSA-163767;PP2A-mediated dephosphorylation of key metabolic factors
R-HSA-1989781;PPARA activates gene expression
R-HSA-212300;PRC2 methylates histones and DNA
R-HSA-5674404;PTEN Loss of Function in Cancer
R-HSA-6807070;PTEN Regulation
R-HSA-8849474;PTK6 Activates STAT3
R-HSA-8849472;PTK6 Down-Regulation
R-HSA-8849473;PTK6 Expression
R-HSA-8849470;PTK6 Regulates Cell Cycle
R-HSA-8849468;PTK6 Regulates Proteins Involved in RNA Processing
R-HSA-8849471;PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases
R-HSA-8849469;PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1
R-HSA-8857538;PTK6 promotes HIF1A stabilization
R-HSA-171306;Packaging Of Telomere Ends
R-HSA-168303;Packaging of Eight RNA Segments
R-HSA-6802955;Paradoxical activation of RAF signaling by kinase inactive BRAF
R-HSA-432047;Passive transport by Aquaporins
R-HSA-167290;Pausing and recovery of HIV elongation
R-HSA-167238;Pausing and recovery of Tat-mediated HIV elongation
R-HSA-71336;Pentose phosphate pathway (hexose monophosphate shunt)
R-HSA-6791465;Pentose phosphate pathway disease
R-HSA-156902;Peptide chain elongation
R-HSA-209952;Peptide hormone biosynthesis
R-HSA-2980736;Peptide hormone metabolism
R-HSA-375276;Peptide ligand-binding receptors
R-HSA-390918;Peroxisomal lipid metabolism
R-HSA-5576892;Phase 0 - rapid depolarisation
R-HSA-5576894;Phase 1 - inactivation of fast Na+ channels
R-HSA-5576893;Phase 2 - plateau phase
R-HSA-5576890;Phase 3 - rapid repolarisation
R-HSA-5576886;Phase 4 - resting membrane potential
R-HSA-211945;Phase I - Functionalization of compounds
R-HSA-156580;Phase II - Conjugation of compounds
R-HSA-71182;Phenylalanine and tyrosine catabolism
R-HSA-2160456;Phenylketonuria
R-HSA-8850843;Phosphate bond hydrolysis by NTPDase proteins
R-HSA-2393930;Phosphate bond hydrolysis by NUDT proteins
R-HSA-5654219;Phospholipase C-mediated cascade: FGFR1
R-HSA-5654221;"Phospholipase C-mediated cascade; FGFR2"
R-HSA-5654227;"Phospholipase C-mediated cascade; FGFR3"
R-HSA-5654228;"Phospholipase C-mediated cascade; FGFR4"
R-HSA-1483257;Phospholipid metabolism
R-HSA-202427;Phosphorylation of CD3 and TCR zeta chains
R-HSA-176417;Phosphorylation of Emi1
R-HSA-69200;Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes
R-HSA-170145;Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes
R-HSA-176412;Phosphorylation of the APC/C
R-HSA-5578768;Physiological factors
R-HSA-5205685;Pink/Parkin Mediated Mitophagy
R-HSA-8963898;Plasma lipoprotein assembly
R-HSA-174824;Plasma lipoprotein assembly, remodeling, and clearance
R-HSA-8964043;Plasma lipoprotein clearance
R-HSA-8963899;Plasma lipoprotein remodeling
R-HSA-75896;Plasmalogen biosynthesis
R-HSA-75892;Platelet Adhesion to exposed collagen
R-HSA-76009;Platelet Aggregation (Plug Formation)
R-HSA-76002;Platelet activation, signaling and aggregation
R-HSA-418360;Platelet calcium homeostasis
R-HSA-114608;Platelet degranulation 
R-HSA-418346;Platelet homeostasis
R-HSA-432142;Platelet sensitization by LDL
R-HSA-164525;Plus-strand DNA synthesis
R-HSA-156711;Polo-like kinase mediated events
R-HSA-69091;Polymerase switching
R-HSA-174411;Polymerase switching on the C-strand of the telomere
R-HSA-5250913;Positive epigenetic regulation of rRNA expression
R-HSA-438064;Post NMDA receptor activation events
R-HSA-389977;Post-chaperonin tubulin folding pathway
R-HSA-426496;Post-transcriptional silencing by small RNAs
R-HSA-163125;Post-translational modification: synthesis of GPI-anchored proteins
R-HSA-597592;Post-translational protein modification
R-HSA-8957275;Post-translational protein phosphorylation
R-HSA-622327;Postsynaptic nicotinic acetylcholine receptors
R-HSA-1296071;Potassium Channels
R-HSA-1296067;Potassium transport channels
R-HSA-1912422;Pre-NOTCH Expression and Processing
R-HSA-1912420;Pre-NOTCH Processing in Golgi
R-HSA-1912399;Pre-NOTCH Processing in the Endoplasmic Reticulum
R-HSA-1912408;Pre-NOTCH Transcription and Translation
R-HSA-389957;Prefoldin mediated transfer of substrate  to CCT/TriC
R-HSA-196108;Pregnenolone biosynthesis
R-HSA-112308;Presynaptic depolarization and calcium channel opening
R-HSA-500657;Presynaptic function of Kainate receptors
R-HSA-622323;Presynaptic nicotinic acetylcholine receptors
R-HSA-5693616;Presynaptic phase of homologous DNA pairing and strand exchange
R-HSA-3215018;Processing and activation of SUMO
R-HSA-72203;Processing of Capped Intron-Containing Pre-mRNA
R-HSA-75067;Processing of Capped Intronless Pre-mRNA
R-HSA-5693607;Processing of DNA double-strand break ends
R-HSA-77595;Processing of Intronless Pre-mRNAs
R-HSA-8949664;Processing of SMDT1
R-HSA-174414;Processive synthesis on the C-strand of the telomere
R-HSA-69183;Processive synthesis on the lagging strand
R-HSA-5357801;Programmed Cell Death
R-HSA-964827;Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2
R-HSA-1170546;Prolactin receptor signaling
R-HSA-70688;Proline catabolism
R-HSA-169893;Prolonged ERK activation events
R-HSA-71032;Propionyl-CoA catabolism
R-HSA-392851;Prostacyclin signalling through prostacyclin receptor
R-HSA-391908;Prostanoid ligand receptors
R-HSA-391251;Protein folding
R-HSA-8876725;Protein methylation
R-HSA-5676934;Protein repair
R-HSA-8852135;Protein ubiquitination
R-HSA-6794362;Protein-protein interactions at synapses
R-HSA-433692;Proton-coupled monocarboxylate transport
R-HSA-428559;Proton-coupled neutral amino acid transporters
R-HSA-427975;Proton/oligopeptide cotransporters
R-HSA-74259;Purine catabolism
R-HSA-73817;Purine ribonucleoside monophosphate biosynthesis
R-HSA-74217;Purine salvage
R-HSA-500753;Pyrimidine biosynthesis
R-HSA-73621;Pyrimidine catabolism
R-HSA-73614;Pyrimidine salvage
R-HSA-71737;Pyrophosphate hydrolysis
R-HSA-70268;Pyruvate metabolism
R-HSA-71406;Pyruvate metabolism and Citric Acid (TCA) cycle
R-HSA-5365859;RA biosynthesis pathway
R-HSA-8876198;RAB GEFs exchange GTP for GDP on RABs
R-HSA-8873719;RAB geranylgeranylation
R-HSA-5673000;RAF activation
R-HSA-112409;RAF-independent MAPK1/3 activation
R-HSA-5673001;RAF/MAP kinase cascade
R-HSA-6802953;RAS signaling downstream of NF1 loss-of-function variants
R-HSA-8853659;RET signaling
R-HSA-195258;RHO GTPase Effectors
R-HSA-5663220;RHO GTPases Activate Formins
R-HSA-5668599;RHO GTPases Activate NADPH Oxidases
R-HSA-5627117;RHO GTPases Activate ROCKs
R-HSA-5666185;RHO GTPases Activate Rhotekin and Rhophilins
R-HSA-5663213;RHO GTPases Activate WASPs and WAVEs
R-HSA-5625900;RHO GTPases activate CIT
R-HSA-5626467;RHO GTPases activate IQGAPs
R-HSA-5625970;RHO GTPases activate KTN1
R-HSA-5627123;RHO GTPases activate PAKs
R-HSA-5625740;RHO GTPases activate PKNs
R-HSA-5627083;RHO GTPases regulate CFTR trafficking
R-HSA-1810476;RIP-mediated NFkB activation via ZBP1
R-HSA-5213460;RIPK1-mediated regulated necrosis
R-HSA-3214858;RMTs methylate histone arginines
R-HSA-77075;RNA Pol II CTD phosphorylation and interaction with CE
R-HSA-167160;RNA Pol II CTD phosphorylation and interaction with CE during HIV infection
R-HSA-73777;RNA Polymerase I Chain Elongation
R-HSA-73854;RNA Polymerase I Promoter Clearance
R-HSA-73772;RNA Polymerase I Promoter Escape
R-HSA-73728;RNA Polymerase I Promoter Opening
R-HSA-73864;RNA Polymerase I Transcription
R-HSA-73762;RNA Polymerase I Transcription Initiation
R-HSA-73863;RNA Polymerase I Transcription Termination
R-HSA-167162;RNA Polymerase II HIV Promoter Escape
R-HSA-674695;RNA Polymerase II Pre-transcription Events
R-HSA-73776;RNA Polymerase II Promoter Escape
R-HSA-73857;RNA Polymerase II Transcription
R-HSA-75955;RNA Polymerase II Transcription Elongation
R-HSA-75953;RNA Polymerase II Transcription Initiation
R-HSA-76042;RNA Polymerase II Transcription Initiation And Promoter Clearance
R-HSA-73779;RNA Polymerase II Transcription Pre-Initiation And Promoter Opening
R-HSA-73856;RNA Polymerase II Transcription Termination
